state,loss_type,period,count
GA,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
GA,EMPLOYEE THEFT (OR SUSPECTED),2021,309
GA,LOSS IN TRANSIT,2021,74
GA,OTHER,2021,0
GA,PACKAGING DISCREPANCY,2021,161
GA,ROBBERY,2021,4
GU,BREAK-IN/BURGLARY,2021,0
GU,EMPLOYEE THEFT (OR SUSPECTED),2021,3
GU,OTHER,2021,0
HI,BREAK-IN/BURGLARY,2021,0
HI,CUSTOMER THEFT (OR NON EMPLOYEE),2021,2
HI,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
HI,EMPLOYEE THEFT (OR SUSPECTED),2021,14
HI,LOSS IN TRANSIT,2021,13
HI,OTHER,2021,0
HI,PACKAGING DISCREPANCY,2021,15
HI,ROBBERY,2021,0
IA,BREAK-IN/BURGLARY,2021,3
IA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,13
IA,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
IA,EMPLOYEE THEFT (OR SUSPECTED),2021,30
IA,HIJACKING OF TRANSPORT VEHICLE,2021,0
IA,LOSS IN TRANSIT,2021,17
IA,OTHER,2021,0
IA,PACKAGING DISCREPANCY,2021,22
IA,ROBBERY,2021,0
ID,BREAK-IN/BURGLARY,2021,1
ID,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
ID,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
ID,EMPLOYEE THEFT (OR SUSPECTED),2021,19
ID,LOSS IN TRANSIT,2021,1
ID,OTHER,2021,0
ID,PACKAGING DISCREPANCY,2021,42
ID,ROBBERY,2021,0
IL,BREAK-IN/BURGLARY,2021,12
IL,CUSTOMER THEFT (OR NON EMPLOYEE),2021,14
IL,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
IL,EMPLOYEE THEFT (OR SUSPECTED),2021,112
IL,LOSS IN TRANSIT,2021,419
IL,OTHER,2021,0
IL,PACKAGING DISCREPANCY,2021,110
IL,ROBBERY,2021,7
IN,BREAK-IN/BURGLARY,2021,2
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2021,7
IN,"DISASTER (FIRE, WEATHER, ETC.)",2021,5
IN,EMPLOYEE THEFT (OR SUSPECTED),2021,90
IN,HIJACKING OF TRANSPORT VEHICLE,2021,0
IN,LOSS IN TRANSIT,2021,158
IN,OTHER,2021,0
IN,PACKAGING DISCREPANCY,2021,237
IN,ROBBERY,2021,11
KS,BREAK-IN/BURGLARY,2021,8
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2021,11
KS,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
KS,EMPLOYEE THEFT (OR SUSPECTED),2021,59
KS,HIJACKING OF TRANSPORT VEHICLE,2021,0
KS,LOSS IN TRANSIT,2021,208
KS,OTHER,2021,0
KS,PACKAGING DISCREPANCY,2021,23
KS,ROBBERY,2021,6
KY,BREAK-IN/BURGLARY,2021,23
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2021,6
KY,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
KY,EMPLOYEE THEFT (OR SUSPECTED),2021,118
KY,HIJACKING OF TRANSPORT VEHICLE,2021,1
KY,LOSS IN TRANSIT,2021,58
KY,OTHER,2021,0
KY,PACKAGING DISCREPANCY,2021,49
KY,ROBBERY,2021,6
LA,BREAK-IN/BURGLARY,2021,15
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,4
LA,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
LA,EMPLOYEE THEFT (OR SUSPECTED),2021,50
LA,HIJACKING OF TRANSPORT VEHICLE,2021,0
LA,LOSS IN TRANSIT,2021,89
LA,OTHER,2021,0
LA,PACKAGING DISCREPANCY,2021,44
LA,ROBBERY,2021,1
MA,BREAK-IN/BURGLARY,2021,1
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,5
MA,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
MA,EMPLOYEE THEFT (OR SUSPECTED),2021,103
MA,HIJACKING OF TRANSPORT VEHICLE,2021,1
MA,LOSS IN TRANSIT,2021,51
MA,OTHER,2021,0
MA,PACKAGING DISCREPANCY,2021,83
MA,ROBBERY,2021,4
MD,BREAK-IN/BURGLARY,2021,23
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2021,15
MD,"DISASTER (FIRE, WEATHER, ETC.)",2021,5
MD,EMPLOYEE THEFT (OR SUSPECTED),2021,60
MD,HIJACKING OF TRANSPORT VEHICLE,2021,0
MD,LOSS IN TRANSIT,2021,19
MD,OTHER,2021,0
MD,PACKAGING DISCREPANCY,2021,136
MD,ROBBERY,2021,25
ME,BREAK-IN/BURGLARY,2021,0
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
ME,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2021,15
ME,LOSS IN TRANSIT,2021,9
ME,OTHER,2021,0
ME,PACKAGING DISCREPANCY,2021,14
ME,ROBBERY,2021,1
MI,BREAK-IN/BURGLARY,2021,23
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2021,17
MI,"DISASTER (FIRE, WEATHER, ETC.)",2021,3
MI,EMPLOYEE THEFT (OR SUSPECTED),2021,130
MI,HIJACKING OF TRANSPORT VEHICLE,2021,1
MI,LOSS IN TRANSIT,2021,50
MI,OTHER,2021,0
MI,PACKAGING DISCREPANCY,2021,369
MI,ROBBERY,2021,9
MN,BREAK-IN/BURGLARY,2021,14
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
MN,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
MN,EMPLOYEE THEFT (OR SUSPECTED),2021,97
MN,LOSS IN TRANSIT,2021,27
MN,OTHER,2021,0
MN,PACKAGING DISCREPANCY,2021,43
MN,ROBBERY,2021,2
MO,BREAK-IN/BURGLARY,2021,8
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2021,8
MO,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
MO,EMPLOYEE THEFT (OR SUSPECTED),2021,117
MO,HIJACKING OF TRANSPORT VEHICLE,2021,0
MO,LOSS IN TRANSIT,2021,3292
MO,OTHER,2021,0
MO,PACKAGING DISCREPANCY,2021,62
MO,ROBBERY,2021,10
MP,EMPLOYEE THEFT (OR SUSPECTED),2021,1
MP,LOSS IN TRANSIT,2021,0
MS,BREAK-IN/BURGLARY,2021,14
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2021,1
MS,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2021,42
MS,LOSS IN TRANSIT,2021,93
MS,OTHER,2021,0
MS,PACKAGING DISCREPANCY,2021,35
MS,ROBBERY,2021,0
MT,BREAK-IN/BURGLARY,2021,0
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
MT,EMPLOYEE THEFT (OR SUSPECTED),2021,19
MT,LOSS IN TRANSIT,2021,10
MT,OTHER,2021,0
MT,PACKAGING DISCREPANCY,2021,41
MT,ROBBERY,2021,0
NC,BREAK-IN/BURGLARY,2021,24
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2021,9
NC,"DISASTER (FIRE, WEATHER, ETC.)",2021,8
NC,EMPLOYEE THEFT (OR SUSPECTED),2021,164
NC,HIJACKING OF TRANSPORT VEHICLE,2021,1
NC,LOSS IN TRANSIT,2021,111
NC,OTHER,2021,0
NC,PACKAGING DISCREPANCY,2021,215
NC,ROBBERY,2021,14
ND,BREAK-IN/BURGLARY,2021,2
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
ND,EMPLOYEE THEFT (OR SUSPECTED),2021,3
ND,LOSS IN TRANSIT,2021,4
ND,OTHER,2021,0
ND,PACKAGING DISCREPANCY,2021,2
ND,ROBBERY,2021,0
NE,BREAK-IN/BURGLARY,2021,10
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2021,2
NE,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
NE,EMPLOYEE THEFT (OR SUSPECTED),2021,10
NE,HIJACKING OF TRANSPORT VEHICLE,2021,0
NE,LOSS IN TRANSIT,2021,6
NE,OTHER,2021,0
NE,PACKAGING DISCREPANCY,2021,16
NE,ROBBERY,2021,3
NH,BREAK-IN/BURGLARY,2021,1
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2021,1
NH,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
NH,EMPLOYEE THEFT (OR SUSPECTED),2021,17
NH,LOSS IN TRANSIT,2021,4
NH,OTHER,2021,0
NH,PACKAGING DISCREPANCY,2021,25
NH,ROBBERY,2021,0
NJ,BREAK-IN/BURGLARY,2021,15
NJ,CUSTOMER THEFT (OR NON EMPLOYEE),2021,9
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
NJ,EMPLOYEE THEFT (OR SUSPECTED),2021,49
NJ,LOSS IN TRANSIT,2021,52
NJ,OTHER,2021,0
NJ,PACKAGING DISCREPANCY,2021,160
NJ,ROBBERY,2021,9
NM,BREAK-IN/BURGLARY,2021,3
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2021,1
NM,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
NM,EMPLOYEE THEFT (OR SUSPECTED),2021,31
NM,LOSS IN TRANSIT,2021,4
NM,OTHER,2021,0
NM,PACKAGING DISCREPANCY,2021,36
NM,ROBBERY,2021,1
NV,BREAK-IN/BURGLARY,2021,2
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
NV,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
NV,EMPLOYEE THEFT (OR SUSPECTED),2021,79
NV,LOSS IN TRANSIT,2021,31
NV,OTHER,2021,0
NV,PACKAGING DISCREPANCY,2021,55
NV,ROBBERY,2021,13
NY,BREAK-IN/BURGLARY,2021,35
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2021,35
NY,"DISASTER (FIRE, WEATHER, ETC.)",2021,4
NY,EMPLOYEE THEFT (OR SUSPECTED),2021,147
NY,HIJACKING OF TRANSPORT VEHICLE,2021,0
NY,LOSS IN TRANSIT,2021,95
NY,OTHER,2021,0
NY,PACKAGING DISCREPANCY,2021,226
NY,ROBBERY,2021,27
OH,BREAK-IN/BURGLARY,2021,3
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2021,18
OH,"DISASTER (FIRE, WEATHER, ETC.)",2021,4
OH,EMPLOYEE THEFT (OR SUSPECTED),2021,220
OH,HIJACKING OF TRANSPORT VEHICLE,2021,0
OH,LOSS IN TRANSIT,2021,373
OH,OTHER,2021,0
OH,PACKAGING DISCREPANCY,2021,535
OH,ROBBERY,2021,9
OK,BREAK-IN/BURGLARY,2021,32
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2021,4
OK,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
OK,EMPLOYEE THEFT (OR SUSPECTED),2021,33
OK,HIJACKING OF TRANSPORT VEHICLE,2021,1
OK,LOSS IN TRANSIT,2021,35
OK,OTHER,2021,0
OK,PACKAGING DISCREPANCY,2021,30
OK,ROBBERY,2021,4
OR,BREAK-IN/BURGLARY,2021,4
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2021,4
OR,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
OR,EMPLOYEE THEFT (OR SUSPECTED),2021,67
OR,LOSS IN TRANSIT,2021,22
OR,OTHER,2021,0
OR,PACKAGING DISCREPANCY,2021,90
OR,ROBBERY,2021,9
PA,BREAK-IN/BURGLARY,2021,9
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,12
PA,"DISASTER (FIRE, WEATHER, ETC.)",2021,2
PA,EMPLOYEE THEFT (OR SUSPECTED),2021,147
PA,HIJACKING OF TRANSPORT VEHICLE,2021,1
PA,LOSS IN TRANSIT,2021,684
PA,OTHER,2021,0
PA,PACKAGING DISCREPANCY,2021,412
PA,ROBBERY,2021,17
PR,BREAK-IN/BURGLARY,2021,1
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2021,5
PR,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2021,4
PR,HIJACKING OF TRANSPORT VEHICLE,2021,1
PR,LOSS IN TRANSIT,2021,1
PR,OTHER,2021,0
PR,PACKAGING DISCREPANCY,2021,9
PR,ROBBERY,2021,0
RI,BREAK-IN/BURGLARY,2021,0
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2021,1
RI,EMPLOYEE THEFT (OR SUSPECTED),2021,14
RI,LOSS IN TRANSIT,2021,5
RI,OTHER,2021,0
RI,PACKAGING DISCREPANCY,2021,13
RI,ROBBERY,2021,0
SC,BREAK-IN/BURGLARY,2021,19
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2021,39
SC,"DISASTER (FIRE, WEATHER, ETC.)",2021,8
SC,EMPLOYEE THEFT (OR SUSPECTED),2021,110
SC,LOSS IN TRANSIT,2021,378
SC,OTHER,2021,0
SC,PACKAGING DISCREPANCY,2021,123
SC,ROBBERY,2021,3
SD,BREAK-IN/BURGLARY,2021,1
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
SD,EMPLOYEE THEFT (OR SUSPECTED),2021,9
SD,LOSS IN TRANSIT,2021,5
SD,OTHER,2021,0
SD,PACKAGING DISCREPANCY,2021,7
SD,ROBBERY,2021,0
TN,BREAK-IN/BURGLARY,2021,12
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2021,9
TN,"DISASTER (FIRE, WEATHER, ETC.)",2021,10
TN,EMPLOYEE THEFT (OR SUSPECTED),2021,151
TN,HIJACKING OF TRANSPORT VEHICLE,2021,0
TN,LOSS IN TRANSIT,2021,571
TN,OTHER,2021,0
TN,PACKAGING DISCREPANCY,2021,95
TN,ROBBERY,2021,10
TX,BREAK-IN/BURGLARY,2021,146
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2021,309
TX,"DISASTER (FIRE, WEATHER, ETC.)",2021,11
TX,EMPLOYEE THEFT (OR SUSPECTED),2021,302
TX,HIJACKING OF TRANSPORT VEHICLE,2021,3
TX,LOSS IN TRANSIT,2021,933
TX,OTHER,2021,0
TX,PACKAGING DISCREPANCY,2021,3139
TX,ROBBERY,2021,25
UT,BREAK-IN/BURGLARY,2021,0
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2021,5
UT,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
UT,EMPLOYEE THEFT (OR SUSPECTED),2021,48
UT,LOSS IN TRANSIT,2021,22
UT,OTHER,2021,0
UT,PACKAGING DISCREPANCY,2021,28
UT,ROBBERY,2021,12
VA,BREAK-IN/BURGLARY,2021,15
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,10
VA,"DISASTER (FIRE, WEATHER, ETC.)",2021,4
VA,EMPLOYEE THEFT (OR SUSPECTED),2021,138
VA,HIJACKING OF TRANSPORT VEHICLE,2021,7
VA,LOSS IN TRANSIT,2021,53
VA,OTHER,2021,0
VA,PACKAGING DISCREPANCY,2021,213
VA,ROBBERY,2021,11
VI,BREAK-IN/BURGLARY,2021,0
VI,EMPLOYEE THEFT (OR SUSPECTED),2021,0
VI,OTHER,2021,0
VT,BREAK-IN/BURGLARY,2021,0
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
VT,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
VT,EMPLOYEE THEFT (OR SUSPECTED),2021,8
VT,LOSS IN TRANSIT,2021,2
VT,OTHER,2021,0
VT,PACKAGING DISCREPANCY,2021,9
VT,ROBBERY,2021,0
WA,BREAK-IN/BURGLARY,2021,15
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2021,9
WA,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
WA,EMPLOYEE THEFT (OR SUSPECTED),2021,80
WA,LOSS IN TRANSIT,2021,43
WA,OTHER,2021,0
WA,PACKAGING DISCREPANCY,2021,198
WA,ROBBERY,2021,26
WI,BREAK-IN/BURGLARY,2021,1
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2021,6
WI,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
WI,EMPLOYEE THEFT (OR SUSPECTED),2021,56
WI,HIJACKING OF TRANSPORT VEHICLE,2021,1
WI,LOSS IN TRANSIT,2021,32
WI,OTHER,2021,0
WI,PACKAGING DISCREPANCY,2021,16
WI,ROBBERY,2021,4
WV,BREAK-IN/BURGLARY,2021,2
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2021,3
WV,"DISASTER (FIRE, WEATHER, ETC.)",2021,1
WV,EMPLOYEE THEFT (OR SUSPECTED),2021,22
WV,LOSS IN TRANSIT,2021,27
WV,OTHER,2021,0
WV,PACKAGING DISCREPANCY,2021,27
WV,ROBBERY,2021,0
WY,BREAK-IN/BURGLARY,2021,0
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0
WY,"DISASTER (FIRE, WEATHER, ETC.)",2021,0
WY,EMPLOYEE THEFT (OR SUSPECTED),2021,5
WY,LOSS IN TRANSIT,2021,4
WY,OTHER,2021,0
WY,PACKAGING DISCREPANCY,2021,10
WY,ROBBERY,2021,0
AK,BREAK-IN/BURGLARY,JAN-SEP 2022,0
AK,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0
AK,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,5
AK,LOSS IN TRANSIT,JAN-SEP 2022,3
AK,OTHER,JAN-SEP 2022,0
AK,PACKAGING DISCREPANCY,JAN-SEP 2022,12
AK,ROBBERY,JAN-SEP 2022,0
AL,BREAK-IN/BURGLARY,JAN-SEP 2022,39
AL,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,3
AL,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
AL,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,105
AL,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
AL,LOSS IN TRANSIT,JAN-SEP 2022,39
AL,OTHER,JAN-SEP 2022,0
AL,PACKAGING DISCREPANCY,JAN-SEP 2022,34
AL,ROBBERY,JAN-SEP 2022,6
AP,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0
AP,LOSS IN TRANSIT,JAN-SEP 2022,0
AR,BREAK-IN/BURGLARY,JAN-SEP 2022,13
AR,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,3
AR,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
AR,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,34
AR,LOSS IN TRANSIT,JAN-SEP 2022,6
AR,OTHER,JAN-SEP 2022,0
AR,PACKAGING DISCREPANCY,JAN-SEP 2022,7
AR,ROBBERY,JAN-SEP 2022,1
AS,OTHER,JAN-SEP 2022,0
AZ,BREAK-IN/BURGLARY,JAN-SEP 2022,8
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,8
AZ,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,1
AZ,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,89
AZ,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
AZ,LOSS IN TRANSIT,JAN-SEP 2022,1961
AZ,OTHER,JAN-SEP 2022,0
AZ,PACKAGING DISCREPANCY,JAN-SEP 2022,112
AZ,ROBBERY,JAN-SEP 2022,17
CA,BREAK-IN/BURGLARY,JAN-SEP 2022,166
CA,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,31
CA,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,11
CA,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,497
CA,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
CA,LOSS IN TRANSIT,JAN-SEP 2022,311
CA,OTHER,JAN-SEP 2022,0
CA,PACKAGING DISCREPANCY,JAN-SEP 2022,474
CA,ROBBERY,JAN-SEP 2022,53
CO,BREAK-IN/BURGLARY,JAN-SEP 2022,2
CO,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,6
CO,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,2
CO,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,80
CO,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,1
CO,LOSS IN TRANSIT,JAN-SEP 2022,27
CO,OTHER,JAN-SEP 2022,0
CO,PACKAGING DISCREPANCY,JAN-SEP 2022,77
CO,ROBBERY,JAN-SEP 2022,7
CT,BREAK-IN/BURGLARY,JAN-SEP 2022,0
CT,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,5
CT,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
CT,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,40
CT,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,1
CT,LOSS IN TRANSIT,JAN-SEP 2022,14
CT,OTHER,JAN-SEP 2022,0
CT,PACKAGING DISCREPANCY,JAN-SEP 2022,83
CT,ROBBERY,JAN-SEP 2022,8
DC,BREAK-IN/BURGLARY,JAN-SEP 2022,0
DC,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,5
DC,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
DC,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,7
DC,LOSS IN TRANSIT,JAN-SEP 2022,7
DC,OTHER,JAN-SEP 2022,0
DC,PACKAGING DISCREPANCY,JAN-SEP 2022,8
DC,ROBBERY,JAN-SEP 2022,1
DE,BREAK-IN/BURGLARY,JAN-SEP 2022,0
DE,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0
DE,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,18
DE,LOSS IN TRANSIT,JAN-SEP 2022,3
DE,OTHER,JAN-SEP 2022,0
DE,PACKAGING DISCREPANCY,JAN-SEP 2022,18
DE,ROBBERY,JAN-SEP 2022,1
FL,BREAK-IN/BURGLARY,JAN-SEP 2022,15
FL,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,15
FL,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,5
FL,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,568
FL,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,1
FL,LOSS IN TRANSIT,JAN-SEP 2022,145
FL,OTHER,JAN-SEP 2022,0
FL,PACKAGING DISCREPANCY,JAN-SEP 2022,173
FL,ROBBERY,JAN-SEP 2022,11
GA,BREAK-IN/BURGLARY,JAN-SEP 2022,46
GA,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,8
GA,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,3
GA,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,194
GA,LOSS IN TRANSIT,JAN-SEP 2022,86
GA,OTHER,JAN-SEP 2022,0
GA,PACKAGING DISCREPANCY,JAN-SEP 2022,91
GA,ROBBERY,JAN-SEP 2022,5
GU,BREAK-IN/BURGLARY,JAN-SEP 2022,0
GU,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0
GU,OTHER,JAN-SEP 2022,0
HI,BREAK-IN/BURGLARY,JAN-SEP 2022,1
HI,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,1
HI,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
HI,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,11
HI,LOSS IN TRANSIT,JAN-SEP 2022,7
HI,OTHER,JAN-SEP 2022,0
HI,PACKAGING DISCREPANCY,JAN-SEP 2022,12
HI,ROBBERY,JAN-SEP 2022,2
IA,BREAK-IN/BURGLARY,JAN-SEP 2022,5
IA,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,6
IA,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,1
IA,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,24
IA,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,1
IA,LOSS IN TRANSIT,JAN-SEP 2022,14
IA,OTHER,JAN-SEP 2022,0
IA,PACKAGING DISCREPANCY,JAN-SEP 2022,15
IA,ROBBERY,JAN-SEP 2022,2
ID,BREAK-IN/BURGLARY,JAN-SEP 2022,3
ID,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0
ID,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,3
ID,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,11
ID,LOSS IN TRANSIT,JAN-SEP 2022,3
ID,OTHER,JAN-SEP 2022,0
ID,PACKAGING DISCREPANCY,JAN-SEP 2022,44
ID,ROBBERY,JAN-SEP 2022,4
IL,BREAK-IN/BURGLARY,JAN-SEP 2022,10
IL,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,18
IL,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,1
IL,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,68
IL,LOSS IN TRANSIT,JAN-SEP 2022,349
IL,OTHER,JAN-SEP 2022,0
IL,PACKAGING DISCREPANCY,JAN-SEP 2022,92
IL,ROBBERY,JAN-SEP 2022,5
IN,BREAK-IN/BURGLARY,JAN-SEP 2022,4
IN,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,15
IN,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,2
IN,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,68
IN,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
IN,LOSS IN TRANSIT,JAN-SEP 2022,128
IN,OTHER,JAN-SEP 2022,0
IN,PACKAGING DISCREPANCY,JAN-SEP 2022,129
IN,ROBBERY,JAN-SEP 2022,2
KS,BREAK-IN/BURGLARY,JAN-SEP 2022,9
KS,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,5
KS,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
KS,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,39
KS,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
KS,LOSS IN TRANSIT,JAN-SEP 2022,233
KS,OTHER,JAN-SEP 2022,0
KS,PACKAGING DISCREPANCY,JAN-SEP 2022,18
KS,ROBBERY,JAN-SEP 2022,10
KY,BREAK-IN/BURGLARY,JAN-SEP 2022,13
KY,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,2
KY,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,4
KY,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,100
KY,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
KY,LOSS IN TRANSIT,JAN-SEP 2022,99
KY,OTHER,JAN-SEP 2022,0
KY,PACKAGING DISCREPANCY,JAN-SEP 2022,31
KY,ROBBERY,JAN-SEP 2022,1
LA,BREAK-IN/BURGLARY,JAN-SEP 2022,7
LA,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,3
LA,"DISASTER (FIRE, WEATHER, ETC.)",JAN-SEP 2022,0
LA,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,31
LA,HIJACKING OF TRANSPORT VEHICLE,JAN-SEP 2022,0
LA,LOSS IN TRANSIT,JAN-SEP 2022,81
LA,OTHER,JAN-SEP 2022,0
LA,PACKAGING DISCREPANCY,JAN-SEP 2022,27
